,Title,Link,Name,Cat,Aut link,Plan,Budget,Date
572,Aita õpilasfirmal magnetilised saunalinad turule tuua,https://www.hooandja.ee/projekt/aita-opilasfirmal-magneetilised-saunalinad-turule-tuua,Magnetic Towel Disain,Disain,https://www.hooandja.ee/users/info143,128,6 405,28.03.2017
573,Elva raudteejaama esine purskkaev,https://www.hooandja.ee/projekt/elva-raudteejaama-esine-purskkaev,Fred Koppel Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/fredkoppel,133,6 628,25.03.2017
574,Hooandja 2.0 - Eesti pikima ajalooga ühisrahastusplatvorm uueneb!,https://www.hooandja.ee/projekt/hooandja-20,Hooandja Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/hooandja,101,5 057,22.03.2017
575,Ladyfest Tallinn 2017,https://www.hooandja.ee/projekt/ladyfest-tallinn-2017,LadyFest Tallinn Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/ladyfesttallinn,110,1 840,20.03.2017
576,Selge pilt – selgem sõnum. Paremad tingimused loodusfotode nautimiseks,https://www.hooandja.ee/projekt/selge-pilt,Janika Ruusmaa Haridus,Haridus,https://www.hooandja.ee/users/janikar1,110,3 845,10.03.2017
577,The Werg’i debüütalbum „The Werg“,https://www.hooandja.ee/projekt/wergi-debuutalbum-werg,Jüri Põld Muusika,Muusika,https://www.hooandja.ee/users/jurjevp,108,2 166,10.03.2017
578,Vii Nõo Reaalgümnaasiumi näitering Saaremaale!,https://www.hooandja.ee/projekt/vii-noo-reaalgumnaasiumi-naitering-saaremaale,Annika Markson Teater,Teater,https://www.hooandja.ee/users/marksonannika,100,703,10.03.2017
579,LAND OF DRUM debüütalbum RHYTHM SPIRIT,https://www.hooandja.ee/projekt/land-drum-debuutalbum-rhythm-spirit,Mart Soo Muusika,Muusika,https://www.hooandja.ee/users/martsoo,102,2 045,09.03.2017
580,Nurrulandi lood,https://www.hooandja.ee/projekt/nurrulandi-lood,Janne Jerva Trükis,Trükis,https://www.hooandja.ee/users/jannejerva,100,3 205,07.03.2017
581,Eesti el.ratastooli saalihokitajad Soome liiga poodiumi kohti vallutama,https://www.hooandja.ee/projekt/eesti-elratastooli-saalihokitajad-soome-liiga-poodiumi-kohti-vallutama,Estonian Wolves Sport,Sport,https://www.hooandja.ee/users/jyrilehtmets,104,3 130,07.03.2017
582,"Fännid, täname võrkpallikoondist!",https://www.hooandja.ee/projekt/vorkpall,Vollefänn Sport,Sport,https://www.hooandja.ee/users/toomasvara,103,24 780,01.03.2017
583,Laseme setodel oma punki teha,https://www.hooandja.ee/projekt/laseme-setodel-oma-punki-teha,Rein Järvelill Muusika,Muusika,https://www.hooandja.ee/users/reinjarvelill,101,1 005,01.03.2017
584,Maria Stuarti debüütalbum „Emotsioonid”,https://www.hooandja.ee/projekt/maria-stuarti-debuutalbum-emotsioonid,Liana Kolodinskaja Muusika,Muusika,https://www.hooandja.ee/users/mariastuartband,102,2 542,28.02.2017
585,Laulupesa muusikavideod!,https://www.hooandja.ee/projekt/laulupesa-muusikavideod,Airi Liiva Muusika,Muusika,https://www.hooandja.ee/users/airiliiva,134,4 701,26.02.2017
586,Laulusild ehk Pont de la Chanson,https://www.hooandja.ee/projekt/laulusild,Anna-Bret Vehik Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/bretvehik,102,815,26.02.2017
587,Lühifilm koostöös Werner Herzogiga!,https://www.hooandja.ee/projekt/making-film-werner-herzog,Carlos Lesmes Film & Foto,Film & Foto,https://www.hooandja.ee/users/lesmesdoc,181,2 717,13.02.2017
588,Uus teadliku elustiili ajakiri Hingele Pai,https://www.hooandja.ee/projekt/uus-teadliku-elustiili-ajakiri-hingele-pai,Merit Raju Meedia,Meedia,https://www.hooandja.ee/users/meritraju,163,6 506,09.02.2017
589,Võru- ja Põlvamaa koolide õpilaste õuesõppekäigud mööda Vana-Võromaad,https://www.hooandja.ee/projekt/voru-ja-polvamaa-koolide-opilaste-ouesoppekaigud-mooda-vana-voromaad,Martin Suuroja Trükis,Trükis,https://www.hooandja.ee/users/suuroja,101,1 005,04.02.2017
590,Aerutajad Kaspar ja Kaarel maailmameistriteks!,https://www.hooandja.ee/projekt/aerutajad-kaspar-ja-kaarel-maailmameistriteks,Mari-Liis Garcia Sport,Sport,https://www.hooandja.ee/users/managerestkayak,139,4 866,02.02.2017
591,"""Lokaalravitsus"", järg raamatule ""Globaalpohmelus""",https://www.hooandja.ee/projekt/lokaalravitsus,Kaupo Vipp Trükis,Trükis,https://www.hooandja.ee/users/kaupovipp,108,4 261,31.01.2017
592,Viiul Karoliinele eluks ajaks,https://www.hooandja.ee/projekt/viiul-karoliinele,Karoliine-Lisette Kõiv EV100,EV100,https://www.hooandja.ee/users/karoliinekoiv,123,1 593,29.01.2017
593,Lavastus WONDERLAND,https://www.hooandja.ee/projekt/lavastus-wonderland,lixor Teater,Teater,https://www.hooandja.ee/users/liisaliksor,117,905,27.01.2017
594,"Noortebänd 2016 võitja, The Notes'i debüütplaat ""Lead My Mind""",https://www.hooandja.ee/projekt/noorteband-2016-voitja-notesi-debuutplaat-lead-my-mind,Helar Tappo Muusika,Muusika,https://www.hooandja.ee/users/helartappo,118,1 651,21.01.2017
595,Eesti naiste saalihokikoondis MM-valikturniirile,https://www.hooandja.ee/projekt/eesti-naiste-saalihokikoondis-mm-valikturniirile,Maanus_P Sport,Sport,https://www.hooandja.ee/users/maanuspuskar,122,4 765,11.01.2017
596,Eriolümpia delegatsiooni osalemine talimaailmamängudel,https://www.hooandja.ee/projekt/eriolumpia-delegatsiooni-osalemine-talimaailmamangudel,EO Eesti Ühendus Sport,Sport,https://www.hooandja.ee/users/siret7,113,900,05.01.2017
597,Kaks tšellot Kuressaare muusikakoolile,https://www.hooandja.ee/projekt/kaks-tsellot-kuressaare-muusikakoolile,Kuressaare muusikakool EV100,EV100,https://www.hooandja.ee/users/kuressaaremk,109,820,01.01.2017
598,Sallivuspäev 2017,https://www.hooandja.ee/projekt/sallivuspaev-2017,Eleri Pilliroog Haridus,Haridus,https://www.hooandja.ee/users/eleripilliroog,100,1 200,01.01.2017
599,Veebikaamera Nõmme Lumeparki!,https://www.hooandja.ee/projekt/veebikaamera-nomme-lumeparki,Nõmme Lumepark Sport,Sport,https://www.hooandja.ee/users/raahel,172,1 119,01.01.2017
600,Digiklaver Orissaare Muusikakooli,https://www.hooandja.ee/projekt/digiklaver-orissaare-muusikakooli,Martti Nõu EV100,EV100,https://www.hooandja.ee/users/marttinou,103,965,30.12.2016
601,"The Queen Of Spades EP ""We Are Doomed""",https://www.hooandja.ee/projekt/queen-spades-ep-we-are-doomed,The Queen Of Spades Muusika,Muusika,https://www.hooandja.ee/users/omalleus,101,2 024,27.12.2016
602,"Margus Aru raamat ""Nora""",https://www.hooandja.ee/projekt/margus-aru-raamat-nora,Margus Aru Trükis,Trükis,https://www.hooandja.ee/users/tahevarav,101,3 532,24.12.2016
603,Igale lapsele trumm,https://www.hooandja.ee/projekt/igale-lapsele-trumm,MAAILMA VEEREKESE PEAL EV100,EV100,https://www.hooandja.ee/users/maresaard-0,108,650,22.12.2016
604,Saaremaa Ühisgümnaasiumi 100. lennu kabaree-etendus,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-100-lennu-kabaree-etendus,Indrek Peil Haridus,Haridus,https://www.hooandja.ee/users/indrekpeil,157,1 415,22.12.2016
605,Toeta tantsulaste suurt unistust!,https://www.hooandja.ee/projekt/toeta-tantsulaste-suurt-unistust,Helen Kalberg Haridus,Haridus,https://www.hooandja.ee/users/helenkalberg,104,3 327,21.12.2016
606,Jõuluvana postkontor,https://www.hooandja.ee/projekt/jouluvana-postkontor-1,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,102,816,20.12.2016
607,"Ilona Aasvere, Peeter Rebane ja Tiit Kikas - Robert Burnsi laulude eestikeelne plaat",https://www.hooandja.ee/projekt/ilona-aasvere-peeter-rebane-ja-tiit-kikas-robert-burnsi-laulude-eestikeelne-plaat,Eesti Šoti Kultuuriselts Muusika,Muusika,https://www.hooandja.ee/users/eikeurke,101,3 535,20.12.2016
608,Luulekogu „100 tundevarjundit“,https://www.hooandja.ee/projekt/luulekogu-100-tundevarjundit,Liina Vagula Trükis,Trükis,https://www.hooandja.ee/users/liinavagula,106,1 060,20.12.2016
609,Ansambel Täna Olen Laps: esimene album,https://www.hooandja.ee/projekt/ansambel-tana-olen-laps-esimene-album,astraada Muusika,Muusika,https://www.hooandja.ee/users/astra-tikas,107,960,19.12.2016
610,Kosmoseraamat Reisile,https://www.hooandja.ee/projekt/kosmoseraamat-reisile,Höp Trükis,Trükis,https://www.hooandja.ee/users/kadrespitz,105,3 660,16.12.2016
611,Peaareen konverentsile Teadlike kogukondade tarkus Lilleorus 2018,https://www.hooandja.ee/projekt/peaareen-konverentsile-teadlike-kogukondade-tarkus-lilleorus-2018,MTÜ Lilleoru Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaiekotov,107,12 898,15.12.2016
612,Estbeli esikplaadi väljaandmine,https://www.hooandja.ee/projekt/estbeli-esikplaadi-valjaandmine,Leana Vapper Muusika,Muusika,https://www.hooandja.ee/users/leanavapper,116,6 383,15.12.2016
613,Vokaalansambli Gram of Fun esikplaadi väljaandmine,https://www.hooandja.ee/projekt/vokaalansambli-gram-fun-esikplaadi-valjaandmine,Kristi Raias Muusika,Muusika,https://www.hooandja.ee/users/kristiraias,110,1 315,15.12.2016
614,"Aleksandr Žedeljovi debüütplaadi ""My First Step"" väljaandmine",https://www.hooandja.ee/projekt/aleksandr-zedeljovi-debuutplaadi-my-first-step-valjaandmine,Aleksandr Žedeljov Muusika,Muusika,https://www.hooandja.ee/users/sasjaz,102,1 220,06.12.2016
615,Kohapärimuskohvik Juula külas,https://www.hooandja.ee/projekt/kohaparimuskohvik-juula-kulas,Eneli Kaasik Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/enelipyhvel,62,3 709,Lõppenud
616,Kuusalu Keskkooli tantsulaste rahvarõivad,https://www.hooandja.ee/projekt/kuusalu-keskkooli-tantsulaste-rahvaroivad,Kaisa Välk Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaisavalk,106,1 588,29.11.2016
617,Digitaalne jutupliiats: “Lotte loodusmäng”,https://www.hooandja.ee/projekt/digitaalne-jutupliiats-lotte-loodusmang,Laura Päit Haridus,Haridus,https://www.hooandja.ee/users/laurapait,255,6 366,29.11.2016
618,Erivajadustega laste elamusreis Lapimaale,https://www.hooandja.ee/projekt/erivajadustega-laste-elamusreis-lapimaale,Ruutlind Ruudi Lastefond Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/anne-mariloik,149,1 716,28.11.2016
619,2000 koolinoort rahatargaks ja ettevõtlikuks!,https://www.hooandja.ee/projekt/2000-koolinoort-rahatargaks-ja-ettevotlikuks,MTÜ Ettevõtlusküla Haridus,Haridus,https://www.hooandja.ee/users/info127,126,6 420,26.11.2016
620,"CD plaadi ""Miski pole võimatu"" välja andmine",https://www.hooandja.ee/projekt/cd-plaadi-miski-pole-voimatu-valja-andmine,timolige Muusika,Muusika,https://www.hooandja.ee/users/timolige,112,2 019,26.11.2016
621,Noor talent maailmalavale,https://www.hooandja.ee/projekt/noor-talent-maailmalavale,Kertu Raja Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/kerturaja,102,560,23.11.2016
622,Tantsulavastus “All My Friends Are Ecstasy”,https://www.hooandja.ee/projekt/tantsulavastus-all-my-friends-are-ecstasy,Janette Norkko Kunst,Kunst,https://www.hooandja.ee/users/janettenorkko,111,555,22.11.2016
623,"""Kaisukate salajutud"" kõigile lugemiseks",https://www.hooandja.ee/projekt/kaisukate-salajutud-koigile-lugemiseks,Mai Pitsner Trükis,Trükis,https://www.hooandja.ee/users/maipitsner,100,1 500,21.11.2016
624,Dokumentaalfilm väljasurevast dukharahvast,https://www.hooandja.ee/projekt/dokumentaalfilm-valjasurevast-dukharahvast,Vahur Laiapea Film & Foto,Film & Foto,https://www.hooandja.ee/users/vahur9,106,5 286,20.11.2016
625,Kehtna põhikooli digiklaver,https://www.hooandja.ee/projekt/kehtna-pohikooli-digiklaver,Kersti Mäevälja EV100,EV100,https://www.hooandja.ee/users/kerstimaevalja,115,1 380,18.11.2016
626,Kalender 2017 - Fiona varjatud elu,https://www.hooandja.ee/projekt/kalender-2017-fiona-varjatud-elu,Meeli Trükis,Trükis,https://www.hooandja.ee/users/freiya1,110,1 987,18.11.2016
627,Laste jooga raamat,https://www.hooandja.ee/projekt/laste-jooga-raamat,Kristel Paimla Trükis,Trükis,https://www.hooandja.ee/users/kristelpaimla,108,5 403,17.11.2016
628,Maie Ambre mälestusteraamatu avaldamine,https://www.hooandja.ee/projekt/maie-ambre-malestusteraamatu-avaldamine,Annika Markson Trükis,Trükis,https://www.hooandja.ee/users/marksonannika,299,1 365,17.11.2016
629,Varjupaikade MTÜ heategevuskalender aastaks 2017,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-aastaks-2017,Mari Hagi  Trükis,Trükis,https://www.hooandja.ee/users/marihagifm,133,2 385,16.11.2016
630,Lükka Lastesuu kaardid trükimasinasse,https://www.hooandja.ee/projekt/lukka-lastesuu-kaardid-trukimasinasse,Taavi Tamm Trükis,Trükis,https://www.hooandja.ee/users/taavitamm88,101,2 015,15.11.2016
631,Trio Romansid esikplaadi väljaandmine,https://www.hooandja.ee/projekt/trio-romansid-ruslan-trochynskyi-andre-maaker-juhan-suits-esikplaadi-valjaandmine,Svjata Vatra Muusika,Muusika,https://www.hooandja.ee/users/svjatavatra,101,3 031,14.11.2016
632,Pärt Uusbergi naiskoorimuusika autoriplaat,https://www.hooandja.ee/projekt/part-uusbergi-naiskoorimuusika-autoriplaat,mari tammesalu Muusika,Muusika,https://www.hooandja.ee/users/mari14,133,2 666,11.11.2016
633,„Tuhkatriinu“ lend Saksamaale,https://www.hooandja.ee/projekt/tuhkatriinu-lend-saksamaale,Külli Ehastu Teater,Teater,https://www.hooandja.ee/users/kylliehastu,104,833,10.11.2016
634,Ema,https://www.hooandja.ee/projekt/ema,Aet Laigu Film & Foto,Film & Foto,https://www.hooandja.ee/users/aetlaigu,104,8 868,07.11.2016
635,"Raamat ""Meie tee eduni""",https://www.hooandja.ee/projekt/raamat-meie-tee-eduni,Triin Karis Trükis,Trükis,https://www.hooandja.ee/users/triinkaris,102,1 221,03.11.2016
636,"Mick Pedaja debüütalbum ""Hingake/Breathe""",https://www.hooandja.ee/projekt/mick-pedaja-debuutalbum-hingakebreathe,Mick Pedaja Muusika,Muusika,https://www.hooandja.ee/users/mickpedaja,120,6 256,01.11.2016
637,"""The Cap and Bells"" - (lühi)tantsufilm",https://www.hooandja.ee/projekt/cap-and-bells-luhitantsufilm,Avarus Film & Foto,Film & Foto,https://www.hooandja.ee/users/virgosillamaa,104,5 187,01.11.2016
638,Rahvatantsurühma Tuuletallajad 5. sünnipäeva kontsert-etendus MEIE LUGU,https://www.hooandja.ee/projekt/rahvatantsuruhma-tuuletallajad-5-sunnipaeva-kontsert-etendus-meie-lugu,Rahvatantsurühm Tuuletallajad Sündmus,Sündmus,https://www.hooandja.ee/users/tantstuuletallajad,166,1 662,25.10.2016
639,We Are All One,https://www.hooandja.ee/projekt/we-are-one,evelynelulill Muusika,Muusika,https://www.hooandja.ee/users/evelynelulill,110,1 874,23.10.2016
640,Tegude Kalender 2017 väljaanne,https://www.hooandja.ee/projekt/tegude-kalender-2017-valjaanne,Kirjastus SEIK Trükis,Trükis,https://www.hooandja.ee/users/llaurajoe,118,2 362,17.10.2016
641,Rando esimene plaat,https://www.hooandja.ee/projekt/rando-esimene-plaat,MTÜ Ülistus Muusika,Muusika,https://www.hooandja.ee/users/mtyylistus,111,1 000,14.10.2016
642,"Zuga ühendatud tantsijate lavastus ""MeeleKolu""",https://www.hooandja.ee/projekt/zuga-uhendatud-tantsijate-lavastus-meelekolu,Sõltumatu Tantsu Lava Teater,Teater,https://www.hooandja.ee/users/triinu7-0,101,1 522,13.10.2016
643,Peltier jopega Maker Faire Rome’le,https://www.hooandja.ee/projekt/peltier-jopega-maker-faire-romele,Velle Taraste Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/velletaraste,101,860,12.10.2016
644,Laste ja noorte festival „Avatud mänguväljad“,https://www.hooandja.ee/projekt/laste-ja-noorte-festival-avatud-manguvaljad,MTÜ Elamusõppe labor Sündmus,Sündmus,https://www.hooandja.ee/users/elamusoppe,169,1 270,11.10.2016
645,X-Panda album “Reflections”,https://www.hooandja.ee/projekt/x-panda-album-reflections,Tamar Muusika,Muusika,https://www.hooandja.ee/users/tnugis,120,4 217,07.10.2016
646,Uued jalgpalliväravad Nõo staadionile,https://www.hooandja.ee/projekt/uued-jalgpallivaravad-noo-staadionile,Robert Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/robertjoonas,124,1 235,01.10.2016
647,Lasteraamat Lepatriinu täpid,https://www.hooandja.ee/projekt/lasteraamat-lepatriinu-tapid,Tiiu Kitsik Trükis,Trükis,https://www.hooandja.ee/users/tiu-sullakatko,113,1 019,28.09.2016
648,"Redel Ruudus & Mirjam Kivisild - debüütplaat ""Maa ja Taevas""",https://www.hooandja.ee/projekt/redel-ruudus-mirjam-kivisild-debuutplaat-maa-ja-taevas,aleksandra kremenetski Muusika,Muusika,https://www.hooandja.ee/users/aleksandrakremenetski,101,2 021,27.09.2016
649,Raplamaa korvpalli ja pärimuskultuuri kalender 2017,https://www.hooandja.ee/projekt/raplamaa-korvpalli-ja-parimuskultuuri-kalender-2017,Mari Tammar Trükis,Trükis,https://www.hooandja.ee/users/maritammar,107,2 135,24.09.2016
650,Uus meditatsiooniplaat „AITÄH“,https://www.hooandja.ee/projekt/uus-meditatsiooniplaat-aitah,Madis Meister Muusika,Muusika,https://www.hooandja.ee/users/mmadismeister,104,1 296,19.09.2016
651,"Plaadi ""Esimene ja viimane"" väljaandmine",https://www.hooandja.ee/projekt/plaadi-esimene-ja-viimane-valjaandmine,kristi.kiilu Muusika,Muusika,https://www.hooandja.ee/users/kristikiilu,109,1 420,08.09.2016
652,Naisettevõtluse edendamine Kamerunis,https://www.hooandja.ee/projekt/naisettevotluse-edendamine-kamerunis,Maia Klaassen Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/maiaklaassen,232,1 160,08.09.2016
653,Heino Tiik NÕELTE VÄGI raamatu väljaandmine,https://www.hooandja.ee/projekt/heino-tiik-noelte-vagi-raamatu-valjaandmine,Heino Tiik Trükis,Trükis,https://www.hooandja.ee/users/heinotiik,110,3 299,05.09.2016
654,Anna Kuchinsky EP album “Edasi”,https://www.hooandja.ee/projekt/anna-kuchinsky-ep-album-edasi,Anna Kuchinsky Muusika,Muusika,https://www.hooandja.ee/users/anitaatina,103,2 060,05.09.2016
655,"Avoid Dave teine  kauamängiv ""Up Against the  Glass""",https://www.hooandja.ee/projekt/avoid-dave-teine-kauamangiv-against-glass,Avoid Dave Muusika,Muusika,https://www.hooandja.ee/users/paometstaavi,121,3 623,02.09.2016
656,Juuru Motopäev 2016,https://www.hooandja.ee/projekt/juuru-motopaev-2016,Rauno Vahtre Sündmus,Sündmus,https://www.hooandja.ee/users/raunovahtre,153,305,02.09.2016
657,RuhnuRahu festival,https://www.hooandja.ee/projekt/ruhnurahu-festival-0,Martin Aadamsoo Sündmus,Sündmus,https://www.hooandja.ee/users/aadamsoom,134,668,01.09.2016
658,"Priit Strandbergi debüütplaadi ""Valvab"" väljaandmine",https://www.hooandja.ee/projekt/priit-strandbergi-debuutplaadi-valvab-valjaandmine,Priit Strandberg Muusika,Muusika,https://www.hooandja.ee/users/800,111,3 104,01.09.2016
659,Shaté Tantsukooli kolmanda saali ehitus,https://www.hooandja.ee/projekt/shate-tantsukooli-kolmanda-saali-ehitus,Shaté Tantsukool Haridus,Haridus,https://www.hooandja.ee/users/kirsikkakurg,104,6 424,30.08.2016
660,Paljajalu Päev,https://www.hooandja.ee/projekt/paljajalu-paev,Mittetulundusühing Do Good Lastekaitse,Lastekaitse,https://www.hooandja.ee/users/kartkybarsepp,103,413,22.08.2016
661,Tasuta raamatute laat Raamat Rahvale,https://www.hooandja.ee/projekt/tasuta-raamatute-laat-raamat-rahvale,MTÜ Raamat Rahvale Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/alinatubli,134,2 010,22.08.2016
662,"Lavastus ""Vallutatud""",https://www.hooandja.ee/projekt/lavastus-vallutatud,Linnuteater Teater,Teater,https://www.hooandja.ee/users/vallutatud,111,1 672,22.08.2016
663,Tänavakunstifestival Street Art Jam,https://www.hooandja.ee/projekt/tanavakunstifestival-street-art-jam,Ita Puusepp Kunst,Kunst,https://www.hooandja.ee/users/ita,106,1 266,19.08.2016
664,Raamatuvahetus,https://www.hooandja.ee/projekt/raamatuvahetus,Leo Ariva Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/leoariva,102,3 559,18.08.2016
665,Filmilindifestival,https://www.hooandja.ee/projekt/filmilindifestival,Kino Sõprus Sündmus,Sündmus,https://www.hooandja.ee/users/info116,112,1 674,17.08.2016
666,XX rahvusvaheline üritus  „ VARBOLA PUU“,https://www.hooandja.ee/projekt/xx-rahvusvaheline-uritus-varbola-puu,Piret Linnamägi Sündmus,Sündmus,https://www.hooandja.ee/users/piretlinnamagi001,112,1 120,14.08.2016
667,Tallinna kui merelinna tuleviku debatt – fookuses Reidi tee,https://www.hooandja.ee/projekt/tallinna-kui-merelinna-tuleviku-debatt-fookuses-reidi-tee,Sander Paling Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/sanderpaling,109,1 639,13.08.2016
668,NID esitleb: Eesti keraamika Pariisi disaininädalal,https://www.hooandja.ee/projekt/nid-esitleb-eesti-keraamika-pariisi-disaininadalal,NID Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/info113,102,1 432,12.08.2016
669,Kaidi & The Barn Brothers,https://www.hooandja.ee/projekt/kaidi-barn-brothers,kaidi.feldmann Muusika,Muusika,https://www.hooandja.ee/users/kaidifeldmann,107,3 729,10.08.2016
670,Arvamusfestival 2016,https://www.hooandja.ee/projekt/arvamusfestival-2016,Arvamusfestival Sündmus,Sündmus,https://www.hooandja.ee/users/arvamusfestival,119,5 928,09.08.2016
671,Hiiumaa TantsuFestival 2016,https://www.hooandja.ee/projekt/hiiumaa-tantsufestival-2016,Siim Tõniste Sündmus,Sündmus,https://www.hooandja.ee/users/siim-tC3B5niste,114,2 848,02.08.2016
672,Aita käivitada Pobedat!,https://www.hooandja.ee/projekt/pobeda,Diana Põdra Film & Foto,Film & Foto,https://www.hooandja.ee/users/dianapodra,100,2 200,01.08.2016
673,Mitmike kokkutulek 2016,https://www.hooandja.ee/projekt/mitmike-kokkutulek-2016,Kadri Talva-Ots Sündmus,Sündmus,https://www.hooandja.ee/users/kadritalva,118,885,26.07.2016
674,Tõrva Dokfest 2016,https://www.hooandja.ee/projekt/torva-dokfest-2016,Meeri Tiirats Sündmus,Sündmus,https://www.hooandja.ee/users/meeritiirats1,156,1 095,25.07.2016
675,Eesti pulm flaami kastmes,https://www.hooandja.ee/projekt/eesti-pulm-flaami-kastmes,Rahvakultuuriselts Koidupuna Sündmus,Sündmus,https://www.hooandja.ee/users/koidupunale,112,1 678,23.07.2016
676,Henry Laks ja Marten Kuningas: Lendorava laulu muusikavideo,https://www.hooandja.ee/projekt/lendorava-laulu-video,Carolyn  Film & Foto,Film & Foto,https://www.hooandja.ee/users/1098,105,2 822,22.07.2016
677,Hariduslik mänguriarvuti,https://www.hooandja.ee/projekt/hariduslik-manguriarvuti,Terminats Haridus,Haridus,https://www.hooandja.ee/users/terminats0,106,228,21.07.2016
678,Mart Abro esimene minisooloalbum „Vaid me kaks“,https://www.hooandja.ee/projekt/mart-abro-ep-vaid-me-kaks,Mart Abro Muusika,Muusika,https://www.hooandja.ee/users/kanneldaja1,100,701,20.07.2016
679,Tartu Suvemalev,https://www.hooandja.ee/projekt/tartu-suvemalev,Silvia Teras Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/silviateras,104,2 605,18.07.2016
680,"Rising Sun Debüütalbum ""Seikluste öö""",https://www.hooandja.ee/projekt/rising-sun-debuutalbum-seikluste-oo,Rising Sun Muusika,Muusika,https://www.hooandja.ee/users/klausnerjanno,104,1 555,16.07.2016
681,"Fitlap.ee raamatu ""Magustoitudega kaalust alla"" trükkimine",https://www.hooandja.ee/projekt/fitlapee-raamatu-magustoitudega-kaalust-alla-trukkimine,info@fitlap.ee Trükis,Trükis,https://www.hooandja.ee/users/info68,196,5 866,15.07.2016
682,Külalaulu-duo Ülemakstud Rentslihärrad laserplaadi “Pussi ja Kirvega” väljaandmine,https://www.hooandja.ee/projekt/kulalaulu-duo-ulemakstud-rentsliharrad-laserplaadi-pussi-ja-kirvega-valjaandmine,Lauri Õunapuu Muusika,Muusika,https://www.hooandja.ee/users/lauri5,175,1 753,13.07.2016
683,Free Flow Studio contemporary tantsugrupi osalemine Dance World Cup'i finaalis,https://www.hooandja.ee/projekt/free-flow-studio-contemporary-tantsugrupi-osalemine-dance-world-cupi-finaalis,Free Flow Studio Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/turundus,109,4 180,13.07.2016
684,Teadliku elustiili pood Slow,https://www.hooandja.ee/projekt/slowteadliku-elustiili-suunas,Helen Puistaja Keskkond,Keskkond,https://www.hooandja.ee/users/helenpuistaja,114,5 686,11.07.2016
685,Raamat Prangli – ajaoaas Soome lahes,https://www.hooandja.ee/projekt/raamat-prangli-ajaoaas-soome-lahes,Rannarahva muuseum Trükis,Trükis,https://www.hooandja.ee/users/kadi11,122,4 888,09.07.2016
686,Celia Roose CD-plaat „Regijoon“,https://www.hooandja.ee/projekt/celia-roose-cd-plaat-regijoon,Celia Roose Muusika,Muusika,https://www.hooandja.ee/users/pirrupuu,103,2 204,05.07.2016
687,"Must Kast: „Valgust, valgust, valgust!“",https://www.hooandja.ee/projekt/must-kast-valgust-valgust-valgust,Must Kast Teater,Teater,https://www.hooandja.ee/users/info110,146,4 079,02.07.2016
688,Maneo debüütplaadi väljaandmine,https://www.hooandja.ee/projekt/maneo-debuutplaadi-valjaandmine,Maneo Muusika,Muusika,https://www.hooandja.ee/users/tedengl,107,2 673,01.07.2016
689,Tehkem Kelmi teater!,https://www.hooandja.ee/projekt/tehkem-kelmi-teater,Kultuuriklubi Kelm Teater,Teater,https://www.hooandja.ee/users/kultuuriklubikelm,110,3 847,28.06.2016
690,Raamat „Mi-Mi-Mis on U-U-Uhuu?“,https://www.hooandja.ee/projekt/raamat-mi-mi-mis-u-u-uhuu,Eesti Kogelejate Ühing Trükis,Trükis,https://www.hooandja.ee/users/kogelus,127,636,25.06.2016
691,Suvine välikino Tartusse,https://www.hooandja.ee/projekt/suvine-valikino-tartusse,Elektriteater Film & Foto,Film & Foto,https://www.hooandja.ee/users/info107,101,10 111,14.06.2016
692,Koduvalla aabits,https://www.hooandja.ee/projekt/koduvalla-aabits,Mai Pärt Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/maipart08,107,1 070,13.06.2016
693,Maheda Muusika festival 2016,https://www.hooandja.ee/projekt/maheda-muusika-festival-2016,MTÜ Maheda Muusika Ühing Sündmus,Sündmus,https://www.hooandja.ee/users/info93,101,1 811,04.06.2016
